timestamp,experiment,name,size,amount,warmup,duration,amount_avg,no_warmup_avg
2025-08-18T19:36:22.223142500+00:00,e2,io,10000,15,5,"[719211, 727835, 648425, 654885, 647282, 684276, 632188, 637545, 667302, 636691, 628542, 637844, 655046, 648198, 665699]",659397,649333
2025-08-18T19:48:37.334738200+00:00,e2,wasm opt2 dynamic reload,10000,15,5,"[48846247, 48954453, 49020392, 48822460, 49069645, 49041822, 49029178, 48816957, 48910938, 49065424, 49198650, 48950700, 49089804, 49220906, 49069860]",49007162,49039423
2025-08-18T20:00:58.840588500+00:00,e2,wasm opt3 dynamic reload,10000,15,5,"[49637734, 49526769, 49608302, 49416120, 49331440, 49446358, 49204029, 49437040, 49618568, 49375566, 49490232, 49414544, 49426485, 49378149, 49190036]",49433424,49398100
2025-08-18T20:13:19.544922300+00:00,e2,wasm opt4 dynamic reload,10000,15,5,"[49200260, 49210926, 49411778, 49103327, 49305148, 49298731, 49441603, 49410155, 49413719, 49529696, 49317451, 49455590, 49449389, 49598228, 49550410]",49379760,49446497
2025-08-18T20:13:20.027936500+00:00,e4,io,1,15,5,"[229, 109, 106, 112, 91, 95, 90, 90, 88, 90, 88, 86, 85, 86, 85]",102,88
2025-08-18T20:13:20.117348300+00:00,e4,wasm opt2 dynamic reload,1,15,5,"[10159, 6361, 5897, 5817, 5244, 5030, 5762, 5219, 6082, 5401, 4647, 5452, 5509, 5122, 5182]",5792,5340
2025-08-18T20:13:20.200319400+00:00,e4,wasm opt3 dynamic reload,1,15,5,"[5701, 5116, 5063, 5854, 5795, 4877, 5216, 5770, 5275, 5498, 5127, 5185, 5225, 5659, 5398]",5383,5323
2025-08-18T20:13:20.284195+00:00,e4,wasm opt4 dynamic reload,1,15,5,"[5328, 5302, 5325, 5230, 5212, 5513, 6138, 6224, 5862, 5196, 5081, 6041, 5057, 5272, 4929]",5447,5531
2025-08-18T20:13:20.292397500+00:00,e4,io,10,15,5,"[411, 379, 361, 377, 345, 380, 388, 349, 366, 353, 389, 388, 367, 391, 386]",375,375
2025-08-18T20:13:21.017306900+00:00,e4,wasm opt2 dynamic reload,10,15,5,"[52543, 48840, 47542, 49075, 48040, 50197, 47212, 44565, 49505, 46275, 50684, 47489, 47333, 47214, 45278]",48119,47575
2025-08-18T20:13:21.724204400+00:00,e4,wasm opt3 dynamic reload,10,15,5,"[46521, 48894, 48605, 47621, 46461, 48112, 47830, 47696, 44270, 46119, 47103, 47654, 45045, 45392, 46396]",46914,46561
2025-08-18T20:13:22.407319700+00:00,e4,wasm opt4 dynamic reload,10,15,5,"[45989, 46163, 46412, 44691, 45092, 43069, 44727, 43904, 44505, 42315, 45890, 44496, 48171, 47115, 47818]",45357,45201
2025-08-18T20:13:22.456688700+00:00,e4,io,100,15,5,"[2808, 3155, 3088, 2672, 2775, 2463, 2572, 3354, 3389, 3661, 4917, 3550, 3525, 2505, 2521]",3130,3245
2025-08-18T20:13:29.434898+00:00,e4,wasm opt2 dynamic reload,100,15,5,"[456370, 463035, 469772, 460099, 460485, 464327, 465526, 463693, 462514, 471852, 478035, 459024, 469912, 471498, 459142]",465018,466552
2025-08-18T20:13:36.513272400+00:00,e4,wasm opt3 dynamic reload,100,15,5,"[474143, 471468, 484087, 470781, 469763, 468753, 468485, 477399, 470707, 470339, 468924, 469758, 470948, 475961, 463853]",471691,470512
2025-08-18T20:13:43.654547700+00:00,e4,wasm opt4 dynamic reload,100,15,5,"[479085, 477086, 496409, 478265, 469711, 471785, 469959, 470684, 480940, 468004, 468193, 489779, 469868, 474843, 473722]",475888,473777
2025-08-18T20:13:44.036348400+00:00,e4,io,1000,15,5,"[28897, 27599, 25326, 24739, 25889, 24697, 24670, 25735, 24746, 24762, 24539, 24380, 24318, 24642, 24572]",25300,24706
2025-08-18T20:14:55.181958600+00:00,e4,wasm opt2 dynamic reload,1000,15,5,"[4777437, 4710629, 4736071, 4677475, 4744428, 4765127, 4702879, 4748497, 4718714, 4735036, 4725358, 4733500, 4758944, 4787272, 4820931]",4742819,4749625
2025-08-18T20:16:07.402321+00:00,e4,wasm opt3 dynamic reload,1000,15,5,"[4868313, 4845332, 4802616, 4795073, 4838824, 4800880, 4780312, 4805197, 4829284, 4817144, 4797260, 4821690, 4800956, 4814034, 4800259]",4814478,4806701
2025-08-18T20:17:18.682585300+00:00,e4,wasm opt4 dynamic reload,1000,15,5,"[4850760, 4842466, 4818099, 4774407, 4668499, 4699516, 4786995, 4728340, 4713223, 4700558, 4731003, 4727205, 4777128, 4743002, 4715973]",4751811,4732294
2025-08-18T20:17:22.543128900+00:00,e4,io,10000,15,5,"[257448, 263928, 258674, 269926, 283024, 270551, 252695, 260817, 250601, 251945, 251129, 249932, 249037, 244761, 243656]",257208,252512
2025-08-18T20:29:14.171217+00:00,e4,wasm opt2 dynamic reload,10000,15,5,"[47301373, 47263160, 47385779, 47500733, 47423129, 47367289, 47204407, 47318339, 47249451, 47285808, 47266865, 47386030, 48121361, 48209976, 47341585]",47441685,47475111
2025-08-18T20:41:04.759287600+00:00,e4,wasm opt3 dynamic reload,10000,15,5,"[47239130, 47048796, 47289281, 47363573, 47122001, 47060921, 47261067, 47411118, 47399305, 47303113, 47407285, 48099978, 48184183, 47321052, 47073974]",47372318,47452199
2025-08-18T20:52:54.408213500+00:00,e4,wasm opt4 dynamic reload,10000,15,5,"[47171519, 47092598, 47246551, 47228468, 47171535, 47177806, 47305231, 48263442, 48094912, 46960844, 47060158, 47132472, 47438569, 47166047, 47179195]",47312623,47377867
