timestamp,experiment,name,size,amount,warmup,duration,amount_avg,no_warmup_avg
2025-08-26T04:38:35.894038100+00:00,e2,io,100,125,25,"[450731, 438631, 439788, 412557, 412071, 427297, 415818, 420828, 416544, 427727, 432824, 430982, 408251, 403036, 408038, 422635, 414999, 403873, 410749, 419414, 425935, 421291, 407701, 406531, 411260, 411767, 428158, 410945, 410281, 413845, 414557, 424423, 426373, 413815, 413595, 410382, 407403, 416383, 415358, 408850, 407491, 434812, 419559, 417993, 411133, 411908, 425421, 413160, 404051, 405339, 406488, 416515, 415528, 407111, 404594, 416204, 425491, 431927, 418044, 411555, 416361, 424353, 414862, 419627, 407816, 407035, 430881, 416781, 419645, 415330, 404988, 420540, 409704, 433422, 405161, 407339, 418466, 407494, 414559, 407783, 405623, 413128, 401652, 404471, 418476, 409995, 415421, 413767, 410613, 419711, 423865, 411031, 414540, 405998, 420458, 412051, 410930, 420109, 401588, 421068, 400700, 408005, 421431, 406035, 412176, 412431, 405691, 408188, 405516, 403897, 412343, 408407, 415211, 410015, 405074, 418278, 409817, 414013, 405228, 405279, 415963, 406619, 412131, 410286, 404137]",414507,413239
2025-08-26T04:41:10.224326200+00:00,e2,wasm opt2 dynamic reload,100,125,25,"[1310478, 1257093, 1247824, 1239914, 1252396, 1305320, 1262060, 1254630, 1230098, 1250187, 1244674, 1255169, 1245949, 1241885, 1277395, 1225064, 1239570, 1261874, 1227077, 1238980, 1214917, 1212421, 1236436, 1209884, 1217377, 1229506, 1270928, 1217794, 1223007, 1235641, 1204900, 1236882, 1206730, 1261230, 1249460, 1211363, 1241998, 1219352, 1228668, 1205920, 1329957, 1322739, 1221360, 1217806, 1214043, 1217937, 1198291, 1210897, 1219048, 1219580, 1250874, 1230364, 1220105, 1240516, 1227607, 1218539, 1267045, 1216309, 1235792, 1226689, 1223111, 1218976, 1226978, 1230201, 1203413, 1222655, 1221553, 1218714, 1211560, 1232943, 1230811, 1214376, 1244541, 1206772, 1222154, 1253495, 1213880, 1235516, 1211763, 1251150, 1250340, 1230461, 1250695, 1223128, 1245079, 1230385, 1225017, 1231443, 1297459, 1250226, 1225100, 1230228, 1219166, 1218922, 1241161, 1208532, 1233137, 1204080, 1233859, 1235385, 1212146, 1231751, 1228547, 1226434, 1218682, 1218255, 1223459, 1235940, 1225384, 1233466, 1243887, 1227751, 1236524, 1253637, 1239160, 1256662, 1257602, 1217747, 1223241, 1234710, 1242623, 1240761, 1225329, 1238117, 1227189]",1234439,1231462
2025-08-26T04:44:16.666976100+00:00,e2,wasm opt3 dynamic reload,100,125,25,"[1527023, 1500927, 1484489, 1489790, 1496972, 1498586, 1471241, 1482387, 1492072, 1471023, 1488536, 1511863, 1509937, 1480302, 1514822, 1495178, 1483775, 1520645, 1497585, 1505834, 1493754, 1503932, 1487585, 1478467, 1499485, 1502807, 1489762, 1534541, 1520948, 1509776, 1492928, 1523369, 1476995, 1510612, 1506395, 1489347, 1499938, 1482332, 1490941, 1481124, 1484248, 1598406, 1509489, 1553809, 1480595, 1535433, 1484823, 1505520, 1481010, 1491552, 1491784, 1468839, 1490542, 1496636, 1488825, 1480358, 1486234, 1490126, 1464982, 1492205, 1485094, 1470147, 1481385, 1488148, 1476566, 1467167, 1483207, 1491819, 1471222, 1502765, 1509766, 1487497, 1488113, 1497330, 1496150, 1463334, 1468515, 1480876, 1475015, 1489211, 1478551, 1497944, 1490183, 1487724, 1476780, 1478138, 1481329, 1467615, 1487386, 1479021, 1484190, 1496635, 1456045, 1505652, 1487441, 1481306, 1501396, 1487319, 1482357, 1482116, 1468755, 1498878, 1480040, 1489774, 1469575, 1468810, 1479358, 1489735, 1519658, 1482538, 1485005, 1500471, 1511873, 1476221, 1496760, 1476857, 1477885, 1483124, 1481634, 1476018, 1510418, 1493936, 1475077, 1494090, 1495669]",1491344,1490318
2025-08-26T04:47:18.140161700+00:00,e2,wasm opt4 dynamic reload,100,125,25,"[1509520, 1445322, 1529204, 1463662, 1440458, 1465864, 1457319, 1453787, 1443704, 1447934, 1455306, 1443355, 1459718, 1445326, 1438047, 1462557, 1477671, 1452109, 1477474, 1447077, 1442377, 1451689, 1464555, 1467647, 1439830, 1448268, 1471774, 1451682, 1455765, 1464106, 1441804, 1455967, 1449559, 1448698, 1447533, 1474162, 1449979, 1434552, 1466316, 1458762, 1426649, 1459960, 1457575, 1422088, 1439570, 1468727, 1434945, 1455534, 1457862, 1449942, 1439812, 1445336, 1448568, 1446267, 1460047, 1454442, 1444135, 1441258, 1440975, 1457932, 1462945, 1454113, 1427834, 1451178, 1442693, 1457336, 1434381, 1449833, 1440558, 1448311, 1438818, 1478241, 1439547, 1452330, 1430816, 1433087, 1447571, 1455716, 1449465, 1434092, 1453595, 1435386, 1438270, 1464808, 1468527, 1416517, 1477316, 1451970, 1439601, 1455513, 1447507, 1443648, 1466025, 1446533, 1445087, 1438599, 1449482, 1471801, 1436588, 1447902, 1460213, 1438897, 1452277, 1469979, 1448316, 1457840, 1447536, 1445227, 1444045, 1457566, 1443712, 1469827, 1462572, 1450250, 1454788, 1442753, 1442946, 1435114, 1462749, 1443179, 1471164, 1438155, 1447822, 1457112, 1429015]",1451589,1449671
2025-08-26T04:47:18.615116800+00:00,e4,io,1,125,25,"[242, 109, 100, 125, 394, 111, 87, 90, 92, 83, 115, 102, 104, 91, 100, 98, 95, 84, 86, 90, 83, 84, 83, 91, 85, 85, 85, 85, 84, 85, 85, 87, 88, 85, 92, 83, 84, 85, 91, 84, 109, 102, 87, 85, 83, 84, 84, 83, 89, 86, 110, 90, 84, 88, 85, 86, 86, 90, 88, 89, 85, 89, 85, 86, 85, 91, 88, 86, 84, 90, 85, 85, 85, 92, 86, 87, 84, 92, 88, 85, 87, 90, 86, 90, 84, 91, 87, 86, 84, 104, 104, 88, 86, 101, 86, 102, 125, 97, 90, 88, 106, 129, 104, 108, 112, 86, 88, 150, 106, 120, 126, 136, 141, 188, 171, 93, 88, 95, 83, 95, 123, 113, 83, 107, 116]",98,95
2025-08-26T04:47:19.253988700+00:00,e4,wasm opt2 dynamic reload,1,125,25,"[9339, 5834, 5635, 5236, 5895, 5539, 5190, 5701, 5282, 5504, 5968, 5501, 5363, 6116, 5487, 5558, 5376, 5226, 5735, 6502, 5389, 5662, 4435, 5369, 5273, 5480, 4956, 4931, 5056, 5082, 5631, 4866, 4870, 4995, 4407, 6529, 5015, 4901, 5583, 5076, 4881, 5406, 4760, 5251, 4839, 4298, 5227, 5374, 5199, 4392, 6167, 4322, 4386, 5078, 4564, 5464, 5417, 5157, 4413, 4461, 4349, 4629, 4359, 4940, 4573, 4912, 4747, 5079, 4707, 4794, 4767, 4507, 5117, 4657, 4797, 4377, 5205, 4694, 4235, 4810, 4812, 4483, 5558, 4670, 4523, 4523, 4816, 4711, 4679, 5393, 5737, 4372, 4903, 4872, 5198, 4564, 4291, 4205, 4096, 5562, 4746, 4334, 4722, 4771, 4842, 3793, 4654, 5204, 4601, 4710, 5256, 4483, 4591, 4240, 4391, 4244, 4863, 4139, 4627, 3875, 5022, 4131, 6266, 5300, 4874]",5003,4833
2025-08-26T04:47:19.834023400+00:00,e4,wasm opt3 dynamic reload,1,125,25,"[4681, 5472, 4796, 4549, 4649, 5016, 5276, 4399, 5393, 4203, 4883, 4797, 4421, 4672, 4670, 3971, 4692, 4185, 4351, 4569, 4662, 4536, 4279, 3863, 3857, 4893, 5235, 4672, 3957, 3795, 4146, 4925, 4184, 4629, 4734, 4377, 4563, 4825, 4234, 4707, 4023, 4958, 4702, 4455, 4383, 3914, 3923, 4139, 4880, 4532, 4606, 4645, 4841, 4058, 4072, 4506, 4369, 4558, 4000, 5022, 4741, 4174, 4623, 4498, 5460, 4740, 4749, 4267, 4398, 3898, 5137, 5230, 4558, 5527, 4794, 4583, 4587, 4845, 4551, 4716, 4443, 5159, 4194, 4024, 4154, 5047, 4862, 4383, 4791, 4045, 4636, 4157, 3730, 4496, 4563, 3999, 4794, 4317, 4322, 4640, 4246, 4791, 4216, 4615, 4105, 4000, 3753, 4656, 4106, 4711, 4228, 4811, 5167, 4607, 4681, 4592, 4717, 4505, 4316, 4764, 4315, 4573, 4063, 5328, 4974]",4535,4521
2025-08-26T04:47:20.418907500+00:00,e4,wasm opt4 dynamic reload,1,125,25,"[5277, 4541, 4783, 4653, 4115, 4594, 4090, 4546, 4090, 4884, 4217, 4393, 4595, 4742, 5218, 5118, 5991, 5060, 4862, 4172, 4251, 5192, 6169, 4704, 4101, 4355, 4481, 4093, 4739, 4612, 4291, 4460, 4169, 4509, 4137, 4742, 4755, 4522, 4506, 5272, 4316, 4392, 4789, 5333, 5063, 5757, 4926, 4159, 4586, 4556, 4931, 4303, 4754, 3978, 4676, 5127, 4467, 4735, 4576, 4138, 5903, 4623, 4696, 4049, 4312, 5627, 4111, 4728, 4660, 3968, 3994, 3994, 4530, 4437, 4610, 4121, 4735, 4211, 4807, 5596, 4317, 5422, 4202, 3934, 3964, 3827, 4778, 4045, 4760, 4283, 4519, 4274, 4316, 5456, 4587, 4694, 4139, 4091, 4704, 4227, 4711, 4857, 4618, 4347, 4156, 4506, 3860, 4145, 4256, 4012, 4614, 4398, 4489, 4555, 4450, 4252, 4098, 4384, 4995, 4508, 4631, 4804, 4601, 4477, 5231]",4574,4534
2025-08-26T04:47:20.454475500+00:00,e4,io,10,125,25,"[333, 238, 233, 217, 260, 226, 221, 217, 228, 217, 215, 218, 221, 228, 217, 220, 223, 223, 224, 225, 236, 225, 224, 225, 227, 228, 226, 234, 234, 226, 228, 228, 227, 223, 226, 233, 226, 225, 225, 225, 225, 224, 234, 234, 238, 225, 224, 228, 225, 228, 320, 593, 213, 217, 214, 213, 214, 216, 214, 218, 260, 265, 219, 233, 258, 231, 221, 258, 230, 221, 218, 225, 215, 231, 299, 331, 318, 241, 281, 222, 234, 264, 349, 263, 230, 218, 216, 222, 218, 218, 220, 229, 221, 218, 218, 227, 216, 219, 227, 216, 216, 214, 220, 218, 213, 213, 225, 218, 213, 213, 227, 217, 215, 216, 217, 214, 215, 224, 325, 285, 221, 228, 229, 217, 218]",234,235
2025-08-26T04:47:26.088565400+00:00,e4,wasm opt2 dynamic reload,10,125,25,"[45573, 43931, 42168, 44155, 43581, 45610, 44767, 52578, 45151, 45564, 44072, 46724, 42410, 45701, 44046, 44610, 44369, 46834, 41731, 43750, 43265, 45900, 43884, 45570, 45706, 48034, 49794, 48747, 44273, 46959, 44598, 44860, 45060, 45272, 44473, 43093, 44374, 47245, 47676, 46398, 45120, 44215, 44528, 46117, 44143, 42957, 45061, 43550, 46209, 44550, 43380, 43862, 46733, 49235, 46081, 42110, 45430, 49278, 47473, 44498, 43547, 44907, 44207, 42942, 44022, 44680, 44235, 44905, 43865, 43610, 43808, 43254, 44254, 44667, 42306, 43926, 41793, 44633, 45175, 42214, 44023, 47082, 41034, 46237, 43252, 45886, 44663, 44518, 47299, 45864, 46220, 45736, 44372, 42585, 43455, 46554, 42239, 44755, 44392, 44001, 53386, 44528, 46296, 43618, 42510, 45217, 42243, 42770, 43765, 43674, 41425, 44212, 45300, 44019, 43378, 43065, 44223, 44217, 42084, 44908, 45245, 44402, 45373, 45507, 43409]",44775,44752
