timestamp,experiment,name,size,amount,warmup,duration,amount_avg,no_warmup_avg
2025-08-26T04:58:49.471826400+00:00,e2,io,10000,125,25,"[1233623, 1220395, 1243340, 1218041, 1220455, 1201853, 1217137, 1206807, 1225487, 1218054, 1209400, 1203892, 1191736, 1191808, 1194677, 1189805, 1277207, 1263404, 1234104, 1233680, 1223383, 1217389, 1212421, 1178196, 1184879, 1188860, 1176638, 1178582, 1172292, 1183327, 1194140, 1186760, 1219981, 1212781, 1194387, 1201999, 1195808, 1179706, 1204552, 1191501, 1219582, 1181012, 1214705, 1200652, 1218668, 1200350, 1195432, 1248963, 1228070, 1196033, 1157986, 1191039, 1212571, 1227300, 1237496, 1211850, 1232033, 1206944, 1237854, 1187954, 1207128, 1204102, 1183516, 1199327, 1194518, 1245930, 1221666, 1232275, 1220371, 1189688, 1217429, 1211441, 1205394, 1221404, 1226932, 1203734, 1215530, 1215325, 1199443, 1209783, 1200003, 1199228, 1221725, 1225854, 1228261, 1200187, 1201172, 1212452, 1203356, 1184415, 1214281, 1219100, 1207377, 1191464, 1199953, 1213086, 1184980, 1202850, 1230977, 1180331, 1221675, 1203098, 1190738, 1194499, 1221220, 1192966, 1207713, 1212266, 1196371, 1202894, 1200437, 1179363, 1227128, 1199267, 1186229, 1179284, 1192665, 1187679, 1196043, 1190093, 1185406, 1182259, 1181766, 1188742, 1218973]",1206269,1203725
2025-08-26T09:08:25.311970700+00:00,e2,wasm opt2 dynamic reload,10000,125,25,"[99719347, 113760864, 114979047, 115902425, 116288929, 115942181, 119286132, 117279706, 117765295, 120977561, 121922442, 121504631, 120427565, 121241271, 115790090, 119678301, 121620644, 121519747, 121135892, 117582283, 121138953, 122565472, 121534835, 121076463, 120063920, 123908020, 122577819, 121855169, 120434699, 122619064, 119449082, 121869721, 119990057, 119964912, 120754016, 121757184, 121651890, 122516109, 120631985, 125244617, 122456682, 123289100, 119234894, 124327083, 123519728, 123424461, 119881154, 122612002, 123122144, 122804728, 118024882, 119410960, 119844129, 119937261, 120158268, 118497317, 116190194, 120651722, 119589033, 120900520, 122935397, 119229708, 120100585, 119255135, 120616382, 120667331, 119960031, 119556138, 118788007, 120604909, 120846142, 118078472, 120795241, 122658118, 122249842, 123900403, 125482179, 122664220, 121237747, 120916681, 119484793, 123579767, 123079439, 121110172, 122934896, 117132565, 121484421, 120571993, 120825460, 117976820, 119622486, 119567138, 120203188, 117193980, 120866880, 120149845, 118825034, 119959077, 118912435, 120239066, 116928563, 118140811, 119304023, 119434209, 118839073, 122285927, 119963646, 118601024, 119012900, 117708257, 117210735, 117252858, 114015827, 117529811, 118575052, 118348586, 117542092, 118149091, 117079533, 117358619, 116849021, 117881303, 117810878, 116666795, 115485520]",119808327,120153368
2025-08-26T13:08:46.003373900+00:00,e2,wasm opt3 dynamic reload,10000,125,25,"[116308737, 116158139, 115408927, 117165677, 116618737, 116762522, 116578773, 116020250, 115290132, 117207641, 116746298, 117604057, 116707725, 116192469, 116706546, 114155107, 113016684, 116616399, 116959910, 116024759, 117060610, 116379409, 115564991, 115861535, 116870809, 114568629, 117302149, 117829229, 116656268, 115531233, 115981493, 118495988, 115063560, 114149605, 116702823, 116253442, 117082070, 115683834, 116235442, 115460466, 115572869, 115566544, 116721157, 115891753, 116649897, 116225659, 116238592, 116393638, 116285302, 117059601, 116634104, 117779358, 116743928, 115561567, 117642547, 117699438, 115536647, 116400976, 115805757, 116346347, 116014395, 117520719, 118531039, 118698022, 117964748, 117730868, 116359157, 118077794, 118203514, 116514130, 117386695, 116985006, 116315326, 116554270, 116264789, 117810454, 116345352, 117869691, 116076901, 117618415, 118069249, 116692277, 116777835, 117477784, 117452405, 117593502, 116378332, 117586485, 116115409, 117108747, 118228267, 117437778, 116954856, 116512357, 116994662, 116053298, 116116062, 116780593, 117538408, 113800689, 111755096, 110107720, 105397284, 110617884, 111521105, 111415177, 111844674, 110787230, 111359914, 110730584, 111853165, 110206960, 110731740, 110211658, 111180992, 109508549, 109698800, 109646663, 109830168, 109755083, 111556357, 109341921, 110070504, 110967460, 110537601]",115367066,115148964
2025-08-26T16:54:25.349081200+00:00,e2,wasm opt4 dynamic reload,10000,125,25,"[110185378, 110679403, 109718161, 109875224, 109127052, 109997527, 109508684, 110591684, 109111078, 109915640, 109521131, 110113123, 109497104, 109111031, 109573315, 109199545, 108534410, 110644439, 109534197, 108057193, 109707815, 109503274, 108681995, 108806172, 107879830, 107847236, 107795839, 109144382, 109128537, 109761916, 108107712, 106987329, 108606149, 108827895, 108020213, 108957670, 108211729, 107740724, 108555996, 109289023, 107980899, 107791699, 108802257, 108880100, 108407700, 108083468, 108829782, 109006651, 107638586, 108864574, 107825879, 108057330, 107525011, 107873209, 108747486, 108376808, 107382917, 109366044, 108963206, 108135705, 107824406, 108780352, 108168187, 107381162, 108092418, 107895907, 108606117, 108461406, 108813411, 108494083, 109121338, 108749591, 107942093, 109595018, 108993953, 108878429, 107923090, 107672280, 107630592, 109406547, 108796265, 108456325, 108746959, 108602889, 108440174, 107942579, 107394562, 108672692, 108241814, 109276985, 109644917, 109038700, 108411244, 108958284, 107185796, 107477741, 102857974, 102709848, 104689685, 107408095, 107941986, 107459821, 108074465, 108622902, 108276644, 107859782, 104129545, 104682482, 108507052, 108110068, 108125925, 107299498, 108265259, 108767679, 108277080, 107752127, 106470295, 106858724, 107402462, 107050047, 107699739, 108391987, 108351410, 106241587, 107044962]",108317148,108025690
2025-08-26T16:54:25.919908700+00:00,e4,io,1,125,25,"[501, 374, 366, 395, 366, 354, 359, 327, 365, 358, 356, 277, 284, 298, 364, 280, 268, 260, 255, 275, 257, 255, 261, 329, 298, 314, 288, 255, 273, 360, 321, 280, 343, 228, 260, 241, 227, 230, 230, 240, 230, 232, 231, 238, 231, 300, 241, 277, 340, 338, 244, 242, 247, 237, 274, 342, 341, 348, 313, 248, 271, 336, 323, 277, 286, 273, 347, 398, 312, 293, 374, 236, 253, 234, 230, 237, 233, 253, 313, 241, 235, 252, 236, 238, 245, 239, 238, 238, 245, 240, 235, 236, 237, 241, 240, 234, 294, 443, 288, 260, 344, 276, 278, 261, 308, 476, 422, 368, 298, 265, 315, 290, 252, 247, 248, 240, 259, 249, 243, 239, 258, 245, 286, 244, 240]",285,275
2025-08-26T16:54:27.015400800+00:00,e4,wasm opt2 dynamic reload,1,125,25,"[16971, 10291, 10788, 8740, 9347, 9121, 9330, 8888, 9070, 9359, 9909, 9904, 9404, 9551, 9858, 9616, 9307, 10379, 9935, 8692, 8928, 9066, 8611, 8954, 9233, 8447, 8953, 8675, 8036, 8546, 8691, 9018, 7321, 7767, 8576, 8342, 6971, 8054, 8002, 8724, 8733, 7621, 8671, 7660, 7844, 8961, 8278, 8010, 9769, 8985, 8596, 8219, 7656, 7540, 8204, 8063, 7853, 8473, 7733, 8173, 7667, 8416, 8715, 7468, 8136, 8738, 6973, 8120, 8712, 8896, 8252, 9097, 7510, 8641, 7322, 7965, 7881, 7890, 8037, 7696, 8113, 8509, 8386, 8407, 7855, 7357, 8079, 7329, 8999, 9510, 8729, 8168, 8731, 8755, 10633, 8159, 8399, 9790, 9700, 8931, 9235, 9741, 8431, 8655, 8143, 9132, 9183, 9420, 8825, 8526, 9331, 8486, 8682, 7102, 8137, 7544, 8466, 7242, 7455, 7733, 8489, 8462, 8914, 9365, 8816]",8644,8373
2025-08-26T16:54:28.079768600+00:00,e4,wasm opt3 dynamic reload,1,125,25,"[9010, 8018, 8766, 9187, 8562, 9098, 10476, 9215, 8733, 8306, 8452, 9190, 10096, 10085, 10150, 9618, 9422, 8533, 7700, 8265, 9185, 7756, 8281, 8634, 8467, 8363, 7373, 8824, 8021, 8509, 8191, 7646, 8533, 8203, 8432, 8714, 8896, 8769, 7714, 7542, 8231, 7874, 8090, 6987, 8212, 7749, 7997, 10381, 8391, 8013, 8339, 8834, 8490, 8675, 8345, 8607, 8910, 8167, 8294, 8786, 8584, 8281, 8252, 7656, 8541, 9447, 7668, 7745, 7433, 8053, 7883, 8818, 9685, 9007, 8951, 7761, 8046, 8731, 8674, 8446, 8706, 7640, 8396, 8736, 8731, 8216, 7975, 8825, 8415, 8100, 7251, 7403, 8287, 8086, 7439, 7711, 8350, 8768, 8438, 8431, 8698, 7909, 7589, 7188, 8014, 7905, 8664, 7265, 8847, 8047, 7527, 7088, 8169, 7912, 7835, 9500, 7476, 8759, 8235, 8298, 8357, 8633, 8642, 8458, 8580]",8395,8262
2025-08-26T16:54:29.114926700+00:00,e4,wasm opt4 dynamic reload,1,125,25,"[7948, 7943, 7931, 8308, 8050, 8904, 7486, 8503, 9171, 8190, 7796, 8536, 8097, 7579, 7466, 8769, 8381, 9238, 8871, 8482, 8714, 8356, 7597, 8274, 7204, 7791, 7993, 8352, 7714, 7685, 7908, 8677, 8107, 8110, 8201, 7660, 8692, 8304, 8366, 8839, 8095, 8927, 7276, 8478, 7760, 7523, 8465, 8927, 8341, 7102, 8394, 8152, 8493, 8796, 7672, 8612, 8455, 7852, 8987, 7799, 8289, 7791, 7028, 7954, 7620, 8200, 8552, 8100, 7920, 7886, 7956, 8030, 8711, 7262, 7791, 7729, 8797, 9397, 8443, 7388, 7830, 9677, 8821, 7074, 8464, 8359, 8316, 8353, 7077, 8794, 6867, 8818, 8644, 7898, 8560, 8378, 8582, 7778, 8530, 8169, 6756, 8741, 9423, 8622, 9058, 8498, 9056, 8742, 8034, 7985, 8078, 7793, 7309, 7212, 8124, 7744, 8055, 7202, 7735, 8194, 7703, 8400, 8136, 8173, 7936]",8166,8150
2025-08-26T16:54:29.237644200+00:00,e4,io,10,125,25,"[975, 805, 818, 997, 1357, 1398, 1350, 1199, 860, 901, 880, 904, 850, 872, 1075, 970, 863, 806, 793, 798, 795, 794, 966, 824, 822, 785, 793, 781, 1019, 1203, 1357, 1127, 934, 803, 791, 787, 780, 783, 784, 850, 825, 779, 781, 782, 773, 843, 1035, 781, 790, 777, 784, 780, 776, 778, 780, 780, 779, 896, 802, 785, 777, 773, 778, 778, 777, 833, 795, 778, 780, 786, 793, 771, 781, 775, 784, 894, 1063, 832, 781, 779, 778, 789, 781, 782, 848, 787, 779, 773, 777, 769, 772, 773, 787, 816, 1000, 857, 882, 788, 774, 766, 846, 1139, 1311, 1187, 1133, 1122, 1105, 1175, 1196, 1099, 1106, 1101, 1105, 1121, 1102, 1116, 1108, 1104, 1096, 1105, 1160, 1528, 1487, 1470, 1456]",920,913
2025-08-26T16:54:39.314807700+00:00,e4,wasm opt2 dynamic reload,10,125,25,"[81899, 79473, 85221, 83022, 78189, 81044, 83516, 77453, 78807, 80995, 80159, 78664, 80289, 78229, 82104, 79369, 80162, 80287, 80231, 77120, 78705, 80100, 85991, 80537, 81070, 78763, 82816, 80635, 85864, 84264, 85025, 80152, 86508, 82375, 82018, 86332, 86522, 80207, 79973, 78436, 81531, 79552, 79164, 79404, 78662, 79007, 81473, 79897, 84023, 80790, 79374, 77731, 77665, 83119, 79897, 84352, 82657, 78242, 78216, 79881, 78997, 77992, 78031, 80734, 82221, 78986, 80955, 82297, 79680, 80114, 81235, 76929, 78986, 80638, 81266, 77214, 82105, 77556, 79328, 78660, 78548, 79690, 79747, 79414, 80913, 81867, 80921, 80222, 78987, 78244, 81884, 80887, 78896, 80110, 81347, 80295, 76484, 82116, 78112, 77713, 82701, 85573, 77444, 78168, 76072, 80292, 79738, 78996, 79621, 81248, 77190, 80900, 81723, 79167, 87958, 84096, 80057, 78598, 81048, 80032, 78200, 82627, 77547, 83039, 78059]",80460,80449
