timestamp,experiment,name,size,amount,warmup,duration,amount_avg,no_warmup_avg
2025-08-24T19:29:34.874440700+00:00,e2,io,10000,125,25,"[1612030, 1592471, 1599480, 1622157, 1584549, 1631193, 1590633, 1590531, 1596865, 1584116, 1628535, 1598973, 1596822, 1586042, 1598273, 1586895, 1588332, 1587056, 1588475, 1586052, 1600784, 1586726, 1584308, 1600717, 1583903, 1603354, 1590169, 1578217, 1580187, 1581435, 1574018, 1577002, 1578888, 1567135, 1574362, 1572198, 1578030, 1585235, 1581635, 1580156, 1599122, 1578969, 1579561, 1575727, 1578253, 1570771, 1581611, 1574380, 1575636, 1573096, 1574345, 1573923, 1578534, 1563634, 1568058, 1572052, 1579650, 1573253, 1576282, 1587946, 1566374, 1574929, 1565989, 1565787, 1566832, 1571384, 1573955, 1583951, 1572877, 1583593, 1573484, 1568356, 1580484, 1567529, 1567811, 1562471, 1562188, 1592882, 1564522, 1561896, 1561081, 1580038, 1561045, 1583960, 1577671, 1578785, 1573648, 1570422, 1562819, 1577929, 1564079, 1573902, 1573268, 1565891, 1563738, 1559957, 1562648, 1566872, 1564199, 1560632, 1574818, 1558500, 1566727, 1567132, 1568765, 1564196, 1568351, 1576798, 1582045, 1566693, 1582558, 1583862, 1566169, 1566184, 1566372, 1569037, 1567209, 1568308, 1564924, 1562990, 1567024, 1570579, 1563428, 1557206, 1558344]",1577286,1572549
2025-08-24T23:53:49.399183200+00:00,e2,wasm opt2 dynamic reload,10000,125,25,"[101221656, 97965196, 97746184, 98622441, 100425899, 101866177, 106759061, 111536934, 112952131, 116878637, 117605679, 121506103, 123881260, 125818838, 127995696, 126382508, 129219116, 130007981, 128817502, 129747220, 131839140, 131227475, 133512456, 133387005, 134298693, 132695219, 133088063, 133080156, 131857241, 132482106, 133375257, 134432803, 132927544, 134004961, 133613810, 133573481, 133106957, 132160314, 133159893, 132180512, 133503122, 133299791, 132114992, 130180159, 131420883, 131959032, 130705869, 131830880, 131435377, 128588115, 130658552, 128997759, 130942544, 130599445, 129356753, 131700782, 128207404, 131211947, 132611231, 128033913, 130004372, 130612964, 129988831, 129085230, 131654323, 127421814, 129725068, 131583070, 130038644, 129796907, 132508440, 129065870, 130242475, 130726672, 129243099, 130280931, 127582978, 130198268, 128393793, 129675607, 129567094, 128793914, 129228510, 129024987, 130359376, 127932662, 132044235, 127094379, 130723806, 127536473, 129850673, 127614481, 128843930, 126821802, 127956103, 127783042, 126137944, 125836337, 127496619, 127004885, 125066414, 125043187, 124097183, 126706420, 124728141, 130165120, 123598319, 127066911, 124012408, 124977188, 122558114, 122786456, 126487336, 122371645, 125785445, 119638696, 118797540, 125864180, 122149282, 125220216, 123292410, 124126162, 125436087, 120139119, 124848418]",126838086,128835398
2025-08-25T04:04:02.013932800+00:00,e2,wasm opt3 dynamic reload,10000,125,25,"[121703483, 123649281, 125039151, 121424553, 126678494, 123001857, 124075633, 125195694, 122466675, 125729953, 121395957, 124108052, 123976713, 122573290, 126299810, 122271516, 123177542, 122546556, 122180855, 123853402, 118463822, 124865611, 123678705, 122518404, 122966431, 120714943, 124221060, 120878910, 123825313, 123884983, 121857355, 124502390, 120360086, 124095299, 120884238, 120757008, 122332043, 117551882, 121659283, 118960857, 121628661, 123486563, 118881083, 121346644, 119076606, 122008497, 121525831, 119667181, 122634369, 117775396, 121909620, 118873252, 120980609, 120284015, 117251144, 121672176, 117894007, 120311723, 118425280, 118796851, 120820596, 118843936, 122446546, 119369441, 121588539, 118381612, 119094360, 120435530, 118336512, 121675807, 117401347, 120353853, 117334832, 121218582, 117746025, 119621399, 116708274, 118317763, 118254858, 117642039, 120536206, 116428349, 120653411, 116478537, 120952371, 117920283, 119113511, 115959247, 118366173, 116547497, 119632731, 116999394, 118488981, 118724836, 116987583, 120984233, 116427564, 119996266, 113979838, 118950478, 113269072, 119179120, 116651028, 119299727, 115404294, 119755665, 115789533, 120986884, 121157750, 119318069, 119598779, 120292402, 119556457, 117520066, 117479530, 116152403, 117091054, 116674894, 116939753, 116956183, 117502937, 117940156, 117446588, 118248426, 118076302]",120102104,119289215
2025-08-25T08:09:48.422134+00:00,e2,wasm opt4 dynamic reload,10000,125,25,"[118663487, 117011316, 120283636, 118701396, 119506033, 117922896, 117505895, 117919709, 118264317, 119112099, 118913457, 118979989, 119270975, 119872355, 121604385, 120270408, 119660181, 118922160, 119592914, 117947448, 119393302, 120488151, 118023641, 118359405, 118580257, 120281612, 119560689, 121660332, 120281877, 120145235, 120426256, 119387112, 118714979, 118962061, 120254004, 120632377, 119693846, 120436779, 120586383, 120329321, 119496843, 118790828, 121202166, 121629595, 121357863, 119197347, 119027210, 117905255, 117030492, 116818899, 117613709, 117429549, 118326820, 118543267, 117814448, 118521960, 118180364, 119134820, 119703090, 118764388, 119020512, 117410850, 117254034, 117668248, 116457662, 118789928, 117075715, 119115230, 116129299, 115851057, 117430706, 116670445, 116992142, 118006987, 118394699, 117189610, 117668637, 118254065, 117255835, 116419860, 117383004, 116312231, 116089922, 115539269, 116591302, 118253329, 118940904, 116745060, 117925421, 116394569, 117603137, 117449540, 115999608, 115989539, 116152710, 115332806, 114550233, 115425799, 117634366, 116157275, 116823459, 115703080, 117411591, 116331823, 116066423, 116049997, 116834756, 117437946, 114944985, 113597721, 114589654, 116401790, 115269420, 116146234, 115566022, 117452451, 117913684, 116607931, 116562001, 118649640, 117323030, 117511396, 116895562, 116440468, 118059603]",117973822,117719579
2025-08-25T08:09:55.472768500+00:00,e4,io,1,125,25,"[443, 371, 334, 331, 293, 292, 288, 340, 394, 379, 299, 341, 297, 293, 331, 287, 282, 308, 348, 295, 311, 294, 309, 283, 318, 312, 312, 331, 341, 335, 408, 386, 362, 337, 269, 272, 273, 271, 276, 273, 270, 272, 269, 402, 396, 282, 274, 287, 282, 281, 273, 276, 276, 276, 277, 286, 275, 281, 287, 287, 275, 279, 294, 281, 366, 328, 287, 340, 303, 320, 385, 329, 306, 322, 286, 285, 326, 285, 372, 374, 382, 387, 398, 424, 404, 415, 355, 410, 394, 291, 290, 289, 297, 293, 289, 283, 293, 291, 288, 285, 296, 287, 285, 290, 287, 285, 290, 316, 293, 308, 382, 305, 350, 342, 340, 312, 323, 280, 317, 323, 298, 285, 358, 397, 369]",317,315
2025-08-25T08:09:56.622070900+00:00,e4,wasm opt2 dynamic reload,1,125,25,"[19106, 11798, 12822, 11533, 10635, 10033, 11445, 10574, 11180, 10201, 10208, 10473, 10562, 10423, 9612, 9992, 10215, 10409, 10389, 10227, 11304, 10513, 11365, 10936, 9369, 7823, 9021, 9557, 8492, 8711, 9538, 9541, 9595, 7829, 8099, 8440, 8240, 8176, 7713, 8650, 8781, 8077, 9202, 8810, 9280, 8673, 8208, 7832, 7920, 7804, 9035, 9463, 9496, 9505, 9229, 8798, 8543, 7709, 9849, 10702, 10735, 8444, 9470, 9232, 9244, 9712, 9270, 8674, 9710, 8651, 8678, 9693, 8770, 9383, 10166, 9189, 8441, 8051, 8075, 8421, 8044, 7759, 7721, 8301, 8735, 8028, 8076, 8071, 9379, 8584, 7655, 8108, 7851, 8306, 8011, 7922, 7925, 7996, 8190, 8283, 9713, 8139, 8333, 8369, 8139, 8029, 7925, 8079, 8031, 7657, 8839, 8317, 7992, 7935, 7713, 9101, 9168, 8770, 8162, 8124, 7909, 8522, 8254, 8044, 8365]",9073,8589
2025-08-25T08:09:57.661165700+00:00,e4,wasm opt3 dynamic reload,1,125,25,"[10039, 9648, 8808, 9739, 8964, 9805, 10053, 9810, 9324, 9864, 10131, 9624, 9936, 10318, 9152, 7660, 7922, 7923, 7842, 7982, 7700, 7986, 8700, 8291, 7927, 7696, 8575, 7759, 7451, 9143, 7750, 8030, 8017, 7669, 8313, 7865, 7792, 9364, 8328, 7912, 8246, 7739, 7701, 7524, 7775, 7722, 8904, 7787, 7899, 7759, 8403, 8892, 7672, 7558, 7757, 7814, 7519, 7626, 7987, 7926, 7743, 7464, 7906, 7938, 8209, 8321, 7873, 7617, 7754, 8403, 8118, 8279, 8233, 7780, 7875, 8006, 7842, 7904, 8132, 8310, 8894, 7482, 8078, 8711, 9300, 8672, 8724, 7562, 8466, 8012, 7893, 8048, 7654, 8089, 7884, 7803, 7800, 8173, 7645, 7549, 8019, 8459, 8192, 7415, 7750, 7888, 8475, 7425, 8274, 7773, 8195, 7963, 7820, 7599, 7954, 8329, 7421, 8267, 7964, 7675, 7891, 8138, 7832, 7989, 7724]",8204,8004
2025-08-25T08:09:58.719445800+00:00,e4,wasm opt4 dynamic reload,1,125,25,"[8449, 8328, 7823, 8042, 8546, 8531, 8054, 10039, 9268, 8312, 8220, 7583, 8187, 8615, 7891, 8169, 7764, 7831, 7964, 7922, 8211, 8091, 8113, 8327, 9186, 8184, 7956, 7657, 7552, 8003, 7734, 7887, 8085, 7989, 8076, 7831, 8365, 9199, 8204, 7769, 8982, 8659, 8140, 9037, 7819, 7647, 8087, 7962, 7808, 9442, 8324, 8115, 8193, 8068, 8063, 7836, 8305, 8872, 7871, 8111, 8065, 8540, 7889, 8823, 9045, 8236, 8234, 8173, 8099, 8739, 9144, 7824, 8525, 9223, 8562, 9548, 8868, 9875, 10087, 9184, 9197, 9772, 8518, 8011, 8070, 7851, 8150, 8495, 9448, 7768, 8244, 8165, 8337, 8936, 8223, 8329, 8510, 8198, 7984, 8072, 8233, 8267, 8158, 8274, 7891, 8408, 8136, 7920, 8152, 8297, 8448, 8730, 7900, 7584, 8241, 9018, 7639, 7946, 8313, 8501, 8660, 9360, 8640, 7873, 8814]",8349,8361
2025-08-25T08:09:58.891953+00:00,e4,io,10,125,25,"[2172, 2086, 1961, 2143, 1599, 1374, 1228, 1263, 1222, 1300, 1360, 1765, 1753, 1530, 1229, 1201, 1211, 1268, 1197, 1180, 1195, 2208, 1217, 1447, 1538, 1194, 1186, 1203, 1184, 1173, 1168, 1173, 1173, 1179, 1229, 1407, 1412, 1356, 1153, 1477, 1709, 1660, 1655, 1640, 1659, 1659, 1670, 1662, 1662, 1670, 1658, 2152, 2167, 2214, 1379, 1283, 1167, 1166, 1177, 1182, 1165, 1175, 1157, 1152, 1195, 1160, 1199, 1181, 1145, 1161, 1156, 1155, 1149, 1176, 1158, 1159, 1331, 1185, 1153, 1195, 1173, 1183, 1157, 1149, 1156, 1156, 1161, 1151, 1183, 1168, 1153, 1147, 1149, 1220, 1162, 1164, 1161, 1152, 1160, 1155, 1152, 1195, 1172, 1168, 1147, 1149, 1448, 1146, 1139, 1136, 1138, 1136, 1141, 1144, 1143, 1136, 1158, 1134, 1173, 1139, 1133, 1671, 1119, 1116, 1122]",1317,1270
2025-08-25T08:10:09.744959400+00:00,e4,wasm opt2 dynamic reload,10,125,25,"[84302, 79775, 78805, 77126, 83189, 78415, 82436, 81899, 83067, 78413, 83890, 82981, 81642, 90559, 83857, 82408, 82162, 83843, 92839, 88137, 85595, 88837, 84443, 84180, 85348, 84944, 83429, 82811, 83713, 82514, 84207, 85691, 82080, 87006, 91009, 95799, 84794, 84530, 84488, 84375, 86339, 87552, 86282, 95864, 86373, 85985, 89397, 84479, 89447, 87999, 85219, 89298, 84887, 84682, 85867, 87386, 87290, 85312, 85696, 89664, 85177, 85431, 88545, 88220, 83866, 88442, 88714, 96338, 89720, 89368, 89571, 86064, 86247, 85453, 84881, 85685, 84860, 88733, 85015, 88409, 87721, 89557, 90462, 85985, 86266, 87752, 93090, 88052, 89531, 89559, 87789, 96188, 91736, 87253, 92739, 86343, 88562, 85225, 86100, 87845, 91369, 86972, 87107, 88225, 88285, 90413, 86808, 86574, 88585, 86440, 86651, 85840, 87084, 84692, 86177, 93178, 90109, 86593, 88508, 90970, 85981, 87441, 84059, 87285, 85699]",86656,87439
