timestamp,experiment,name,size,amount,warmup,duration

2025-05-14T13:21:25.423034200+00:00,e1,wasm opt (pruned data),1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T13:21:25.574991+00:00,e1,wasm opt2 (pruned data + filter conditions in wasm),1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T13:21:25.727126+00:00,e1,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),1000,15,5,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T13:21:25.878483500+00:00,e1,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T13:21:25.940968600+00:00,e1,io,10000,15,5,"[5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",3,3
2025-05-14T13:21:26.005660300+00:00,e1,native opt,10000,15,5,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,4
2025-05-14T13:21:26.223574600+00:00,e1,wasm (pass all data),10000,15,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",5,5
2025-05-14T13:21:26.439204400+00:00,e1,wasm opt (pruned data),10000,15,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",5,5
2025-05-14T13:21:26.647919100+00:00,e1,wasm opt2 (pruned data + filter conditions in wasm),10000,15,5,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,4
2025-05-14T13:21:26.893330500+00:00,e1,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),10000,15,5,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7]",6,6
2025-05-14T13:21:27.131275500+00:00,e1,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),10000,15,5,"[6, 7, 6, 6, 7, 7, 6, 7, 6, 6, 7, 7, 6, 6, 6]",6,6
2025-05-14T13:21:27.744755500+00:00,e1,io,100000,15,5,"[41, 40, 39, 43, 41, 39, 40, 39, 40, 40, 39, 39, 41, 42, 40]",40,39
2025-05-14T13:21:28.366179300+00:00,e1,native opt,100000,15,5,"[42, 41, 41, 40, 40, 40, 41, 41, 40, 42, 40, 41, 41, 42, 40]",40,40
2025-05-14T13:21:29.275502+00:00,e1,wasm (pass all data),100000,15,5,"[52, 52, 51, 51, 51, 49, 54, 52, 51, 50, 50, 52, 52, 51, 52]",51,51
2025-05-14T13:21:30.186661400+00:00,e1,wasm opt (pruned data),100000,15,5,"[50, 52, 51, 51, 52, 51, 52, 51, 51, 52, 53, 52, 52, 51, 50]",51,51
2025-05-14T13:21:31.005944+00:00,e1,wasm opt2 (pruned data + filter conditions in wasm),100000,15,5,"[45, 46, 45, 44, 44, 45, 46, 46, 46, 47, 45, 45, 45, 44, 44]",45,45
2025-05-14T13:21:32.211686100+00:00,e1,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),100000,15,5,"[73, 70, 70, 68, 68, 70, 71, 75, 70, 70, 69, 70, 73, 74, 72]",70,71
2025-05-14T13:21:33.352940500+00:00,e1,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),100000,15,5,"[67, 68, 69, 65, 67, 67, 69, 66, 68, 66, 66, 66, 66, 64, 64]",66,66
2025-05-14T13:21:39.328231700+00:00,e1,io,1000000,15,5,"[439, 392, 401, 394, 397, 401, 397, 398, 398, 394, 390, 391, 389, 395, 389]",397,394
2025-05-14T13:21:45.432716200+00:00,e1,native opt,1000000,15,5,"[406, 404, 403, 413, 413, 402, 413, 408, 409, 408, 406, 405, 402, 401, 402]",406,405
2025-05-14T13:21:55.357981100+00:00,e1,wasm (pass all data),1000000,15,5,"[669, 660, 663, 656, 628, 654, 625, 652, 613, 671, 648, 688, 655, 643, 651]",651,650
2025-05-14T13:22:03.568624100+00:00,e1,wasm opt (pruned data),1000000,15,5,"[645, 625, 623, 558, 510, 511, 515, 513, 513, 516, 517, 509, 505, 505, 505]",538,510
2025-05-14T13:22:10.324872+00:00,e1,wasm opt2 (pruned data + filter conditions in wasm),1000000,15,5,"[440, 441, 444, 446, 448, 444, 444, 438, 432, 441, 442, 437, 435, 443, 447]",441,440
2025-05-14T13:22:20.844419700+00:00,e1,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),1000000,15,5,"[685, 693, 698, 706, 683, 692, 696, 693, 689, 699, 690, 688, 692, 680, 697]",692,691
2025-05-14T13:22:30.979309400+00:00,e1,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),1000000,15,5,"[665, 679, 708, 671, 670, 642, 660, 653, 669, 663, 656, 675, 666, 666, 655]",666,660
2025-05-14T13:22:58.188541100+00:00,e2,io,10000,15,5,"[1620, 1598, 1608, 1627, 1600, 1634, 1643, 1630, 1636, 1605, 1640, 1626, 1640, 1623, 1618]",1623,1629
2025-05-14T13:50:58.578252+00:00,e2,wasm opt2 dynamic reload,10000,15,5,"[83899, 86218, 98950, 102652, 105867, 109726, 110833, 113847, 117481, 121338, 122408, 125238, 127364, 126939, 127618]",112025,120279
2025-05-14T14:24:20.891351300+00:00,e2,wasm opt3 dynamic reload,10000,15,5,"[129331, 128766, 130665, 130965, 131713, 132043, 132306, 134991, 135239, 135813, 133457, 134286, 135575, 138924, 138226]",133486,135086
2025-05-14T14:58:46.239070100+00:00,e2,wasm opt4 dynamic reload,10000,15,5,"[137608, 137881, 136290, 137189, 137712, 136833, 139341, 138491, 140543, 136367, 140215, 137464, 135354, 136832, 137216]",137689,137865
2025-05-14T14:58:53.098624100+00:00,e2,io,100,15,5,"[432, 427, 423, 426, 426, 421, 425, 418, 416, 417, 422, 422, 427, 422, 423]",423,421
2025-05-14T14:59:17.425894600+00:00,e2,wasm opt2 dynamic reload,100,15,5,"[1687, 1619, 1625, 1613, 1619, 1628, 1621, 1612, 1613, 1619, 1614, 1597, 1638, 1603, 1607]",1621,1615
2025-05-14T14:59:45.479459100+00:00,e2,wasm opt3 dynamic reload,100,15,5,"[1889, 1880, 1874, 1859, 1863, 1884, 1846, 1860, 1859, 1872, 1868, 1868, 1877, 1872, 1870]",1869,1867
2025-05-14T15:00:13.081146200+00:00,e2,wasm opt4 dynamic reload,100,15,5,"[1849, 1830, 1851, 1842, 1846, 1842, 1853, 1861, 1847, 1833, 1835, 1828, 1815, 1845, 1814]",1839,1837
2025-05-14T15:00:13.467780800+00:00,e3,io,100,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:13.475039400+00:00,e3,native opt,100,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:13.637422300+00:00,e3,wasm (pass all data),100,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:13.782899300+00:00,e3,wasm opt (pruned data),100,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:13.919576500+00:00,e3,wasm opt2 (pruned data + filter conditions in wasm),100,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.056230700+00:00,e3,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),100,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.185894+00:00,e3,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),100,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.193787500+00:00,e3,io,1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.201275100+00:00,e3,native opt,1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.332591+00:00,e3,wasm (pass all data),1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.464315200+00:00,e3,wasm opt (pruned data),1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.591648800+00:00,e3,wasm opt2 (pruned data + filter conditions in wasm),1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.722366200+00:00,e3,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),1000,15,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.856016400+00:00,e3,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),1000,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:00:14.904318200+00:00,e3,io,10000,15,5,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3]",2,2
2025-05-14T15:00:14.951255500+00:00,e3,native opt,10000,15,5,"[3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]",2,2
2025-05-14T15:00:15.144712700+00:00,e3,wasm (pass all data),10000,15,5,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 4]",4,4
2025-05-14T15:00:15.340834+00:00,e3,wasm opt (pruned data),10000,15,5,"[5, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4, 4, 5, 4, 4]",4,4
2025-05-14T15:00:15.520434100+00:00,e3,wasm opt2 (pruned data + filter conditions in wasm),10000,15,5,"[3, 3, 3, 4, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3]",3,3
2025-05-14T15:00:15.745660700+00:00,e3,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),10000,15,5,"[7, 7, 6, 9, 6, 6, 6, 7, 6, 7, 7, 6, 6, 7, 7]",6,6
2025-05-14T15:00:15.966878+00:00,e3,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),10000,15,5,"[6, 6, 6, 7, 6, 5, 6, 6, 6, 7, 6, 6, 7, 6, 7]",6,6
2025-05-14T15:00:16.436874800+00:00,e3,io,100000,15,5,"[31, 32, 30, 30, 30, 31, 30, 32, 30, 30, 31, 31, 30, 31, 32]",30,30
2025-05-14T15:00:16.911817900+00:00,e3,native opt,100000,15,5,"[31, 31, 31, 31, 31, 31, 31, 32, 31, 31, 30, 31, 31, 31, 30]",30,30
2025-05-14T15:00:17.727092700+00:00,e3,wasm (pass all data),100000,15,5,"[48, 44, 44, 47, 44, 48, 48, 48, 53, 40, 48, 44, 47, 44, 42]",45,46
2025-05-14T15:00:18.552120800+00:00,e3,wasm opt (pruned data),100000,15,5,"[46, 45, 48, 48, 49, 44, 51, 43, 44, 46, 48, 43, 43, 48, 50]",46,46
2025-05-14T15:00:19.246527200+00:00,e3,wasm opt2 (pruned data + filter conditions in wasm),100000,15,5,"[36, 39, 41, 42, 35, 40, 35, 35, 36, 36, 40, 34, 40, 36, 40]",37,37
2025-05-14T15:00:20.330720400+00:00,e3,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),100000,15,5,"[62, 67, 72, 59, 66, 69, 69, 58, 67, 64, 60, 67, 59, 59, 61]",63,63
2025-05-14T15:00:21.428027800+00:00,e3,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),100000,15,5,"[60, 74, 65, 61, 64, 70, 65, 60, 58, 64, 65, 66, 72, 65, 57]",64,64
2025-05-14T15:00:26.128083700+00:00,e3,io,1000000,15,5,"[315, 315, 311, 320, 316, 311, 314, 313, 313, 312, 317, 310, 305, 308, 309]",312,311
2025-05-14T15:00:30.937675600+00:00,e3,native opt,1000000,15,5,"[321, 321, 322, 323, 318, 318, 319, 322, 320, 316, 317, 320, 318, 320, 322]",319,319
2025-05-14T15:00:37.836959+00:00,e3,wasm (pass all data),1000000,15,5,"[419, 415, 472, 415, 461, 475, 444, 470, 484, 415, 431, 491, 469, 475, 438]",451,459
2025-05-14T15:00:45.093359500+00:00,e3,wasm opt (pruned data),1000000,15,5,"[438, 555, 519, 492, 462, 438, 478, 503, 451, 496, 461, 460, 495, 437, 438]",474,465
2025-05-14T15:00:51.118040600+00:00,e3,wasm opt2 (pruned data + filter conditions in wasm),1000000,15,5,"[356, 376, 414, 450, 349, 349, 404, 405, 372, 359, 355, 376, 425, 455, 451]",393,395
2025-05-14T15:01:01.798638900+00:00,e3,wasm opt3 (structured data + filter conditions in wasm + directly returns a not pruned data),1000000,15,5,"[608, 752, 671, 707, 613, 759, 692, 668, 666, 683, 723, 716, 674, 733, 610]",685,692
2025-05-14T15:01:11.673877400+00:00,e3,wasm opt4 (structured data + filter conditions in wasm + directly returns a pruned data),1000000,15,5,"[689, 646, 657, 631, 644, 661, 645, 694, 634, 635, 712, 630, 635, 582, 654]",649,648
2025-05-14T15:01:12.056792900+00:00,e4,io,1,15,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
2025-05-14T15:01:12.223549500+00:00,e4,wasm opt2 dynamic reload,1,15,5,"[19, 10, 11, 10, 10, 10, 11, 10, 10, 9, 9, 9, 9, 10, 10]",10,9
2025-05-14T15:01:12.367342800+00:00,e4,wasm opt3 dynamic reload,1,15,5,"[9, 11, 10, 9, 10, 8, 9, 8, 9, 8, 8, 9, 8, 9, 8]",8,8
2025-05-14T15:01:12.503737+00:00,e4,wasm opt4 dynamic reload,1,15,5,"[10, 10, 9, 8, 9, 9, 8, 8, 8, 8, 10, 7, 9, 8, 7]",8,8
2025-05-14T15:01:12.524414900+00:00,e4,io,10,15,5,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1
2025-05-14T15:01:13.762636500+00:00,e4,wasm opt2 dynamic reload,10,15,5,"[85, 81, 83, 82, 84, 80, 80, 79, 84, 81, 81, 81, 81, 82, 84]",81,81
2025-05-14T15:01:14.976825400+00:00,e4,wasm opt3 dynamic reload,10,15,5,"[83, 79, 80, 82, 79, 78, 80, 79, 82, 78, 79, 76, 82, 83, 84]",80,80
2025-05-14T15:01:16.206069900+00:00,e4,wasm opt4 dynamic reload,10,15,5,"[82, 82, 82, 81, 77, 80, 79, 81, 80, 83, 83, 80, 80, 83, 85]",81,81
2025-05-14T15:01:16.401049+00:00,e4,io,100,15,5,"[13, 12, 12, 12, 12, 12, 13, 12, 12, 12, 12, 12, 12, 12, 12]",12,12
2025-05-14T15:01:28.910549600+00:00,e4,wasm opt2 dynamic reload,100,15,5,"[824, 835, 819, 834, 831, 836, 836, 836, 838, 838, 837, 831, 829, 838, 835]",833,835
2025-05-14T15:01:41.541000800+00:00,e4,wasm opt3 dynamic reload,100,15,5,"[848, 854, 844, 828, 828, 840, 844, 842, 848, 848, 833, 851, 842, 840, 831]",841,841
2025-05-14T15:01:54.120425400+00:00,e4,wasm opt4 dynamic reload,100,15,5,"[833, 857, 832, 840, 835, 840, 840, 842, 830, 849, 838, 837, 828, 828, 841]",838,837
2025-05-14T15:01:56.042868100+00:00,e4,io,1000,15,5,"[129, 130, 126, 127, 127, 131, 129, 129, 128, 126, 128, 126, 124, 127, 125]",127,127
2025-05-14T15:03:59.104596900+00:00,e4,wasm opt2 dynamic reload,1000,15,5,"[8333, 8375, 8364, 8294, 8199, 8214, 8166, 8160, 8167, 8131, 8130, 8143, 8127, 8121, 8116]",8202,8147
2025-05-14T15:06:00.507480600+00:00,e4,wasm opt3 dynamic reload,1000,15,5,"[8123, 8087, 8093, 8094, 8124, 8119, 8098, 8091, 8098, 8050, 8092, 8104, 8088, 8055, 8074]",8092,8086
2025-05-14T15:08:01.253286600+00:00,e4,wasm opt4 dynamic reload,1000,15,5,"[8089, 8024, 8038, 8094, 8068, 8025, 8040, 8073, 8038, 8051, 8057, 8016, 8033, 8035, 8056]",8049,8042
2025-05-14T15:08:20.014083800+00:00,e4,io,10000,15,5,"[1271, 1255, 1259, 1246, 1255, 1259, 1250, 1253, 1244, 1243, 1244, 1245, 1239, 1247, 1241]",1250,1246
2025-05-14T15:28:22.917695700+00:00,e4,wasm opt2 dynamic reload,10000,15,5,"[79806, 80129, 80200, 80214, 80057, 80216, 80084, 80287, 80060, 80314, 80451, 79953, 80261, 80285, 80576]",80192,80248
2025-05-14T15:48:27.059644200+00:00,e4,wasm opt3 dynamic reload,10000,15,5,"[80480, 80497, 80450, 80381, 80419, 80541, 80174, 80163, 79886, 79940, 80007, 80127, 80498, 80452, 80116]",80275,80190
2025-05-14T16:08:32.967371900+00:00,e4,wasm opt4 dynamic reload,10000,15,5,"[80058, 80331, 80513, 80120, 80278, 80186, 80036, 80238, 80276, 80500, 80509, 80527, 80528, 80794, 81001]",80393,80459
